CityFacilityID(FK),WorkerID(FK),total,Jumlah Penduduk,Rasio,status,color
97,4,0,840327,0.0000000000,Rendah,#FFCCE6
98,4,1,1255119,0.0000007967,Rendah,#FFCCE6
99,4,2,1182070,0.0000016919,Rendah,#FFCCE6
100,4,0,1204437,0.0000000000,Rendah,#FFCCE6
101,4,1,1342628,0.0000007448,Rendah,#FFCCE6
102,4,0,1003188,0.0000000000,Rendah,#FFCCE6
103,4,0,1001140,0.0000000000,Rendah,#FFCCE6
104,4,1,898130,0.0000011134,Rendah,#FFCCE6
105,4,0,1096701,0.0000000000,Rendah,#FFCCE6
106,4,1,291256,0.0000034334,Rendah,#FFCCE6
107,4,3,143840,0.0000208565,Tinggi,#660033
108,4,17,880169,0.0000193145,Tinggi,#660033
109,4,1,241423,0.0000041421,Rendah,#FFCCE6
110,4,2,203244,0.0000098404,Sedang,#FF0080
111,4,0,131216,0.0000000000,Rendah,#FFCCE6
112,4,1,177972,0.0000056189,Rendah,#FFCCE6
113,4,37,2918543,0.0000126776,Sedang,#FF0080
114,4,0,211225,0.0000000000,Rendah,#FFCCE6
1,5,292,557164,0.0005240827,Sedang,#99FF33
2,5,424,877121,0.0004833997,Sedang,#99FF33
3,5,329,699526,0.0004703185,Sedang,#99FF33
4,5,422,1047645,0.0004028082,Rendah,#E6FFCC
5,5,377,1167796,0.0003228304,Rendah,#E6FFCC
6,5,518,1587132,0.0003263749,Rendah,#E6FFCC
7,5,709,2637160,0.0002688498,Rendah,#E6FFCC
8,5,381,1047482,0.0003637294,Rendah,#E6FFCC
9,5,937,2471542,0.0003791155,Rendah,#E6FFCC
10,5,790,1622536,0.0004868921,Sedang,#99FF33
11,5,535,782676,0.0006835523,Sedang,#99FF33
12,5,500,689361,0.0007253094,Tinggi,#408000
13,5,624,1182298,0.0005277857,Sedang,#99FF33
14,5,588,1650256,0.0003563084,Rendah,#E6FFCC
15,5,495,2321549,0.0002132197,Rendah,#E6FFCC
16,5,423,1136879,0.0003720713,Rendah,#E6FFCC
17,5,740,1274197,0.0005807579,Sedang,#99FF33
18,5,547,1060086,0.0005159959,Sedang,#99FF33
19,5,339,685490,0.0004945368,Sedang,#99FF33
20,5,420,636148,0.0006602237,Sedang,#99FF33
21,5,541,840327,0.0006437970,Sedang,#99FF33
22,5,725,1255119,0.0005776345,Sedang,#99FF33
23,5,616,1182070,0.0005211197,Sedang,#99FF33
24,5,763,1204437,0.0006334910,Sedang,#99FF33
25,5,612,1342628,0.0004558225,Sedang,#99FF33
26,5,923,1003188,0.0009200668,Tinggi,#408000
27,5,749,1001140,0.0007481471,Tinggi,#408000
28,5,568,898130,0.0006324252,Sedang,#99FF33
29,5,1060,1096701,0.0009665351,Tinggi,#408000
30,5,124,291256,0.0004257423,Rendah,#E6FFCC
31,5,50,143840,0.0003476085,Rendah,#E6FFCC
32,5,159,880169,0.0001806471,Rendah,#E6FFCC
33,5,68,241423,0.0002816633,Rendah,#E6FFCC
34,5,96,203244,0.0004723387,Sedang,#99FF33
35,5,62,131216,0.0004725034,Sedang,#99FF33
36,5,56,177972,0.0003146562,Rendah,#E6FFCC
37,5,514,2918543,0.0001761153,Rendah,#E6FFCC
38,5,47,211225,0.0002225115,Rendah,#E6FFCC
39,5,68,557164,0.0001220467,Rendah,#D9B3FF
40,5,160,877121,0.0001824150,Rendah,#D9B3FF
41,5,73,699526,0.0001043564,Rendah,#D9B3FF
42,5,204,1047645,0.0001947224,Rendah,#D9B3FF
43,5,135,1167796,0.0001156024,Rendah,#D9B3FF
44,5,258,1587132,0.0001625574,Rendah,#D9B3FF
45,5,344,2637160,0.0001304434,Rendah,#D9B3FF
46,5,126,1047482,0.0001202885,Rendah,#D9B3FF
47,5,285,2471542,0.0001153126,Rendah,#D9B3FF
48,5,280,1622536,0.0001725694,Rendah,#D9B3FF
49,5,88,782676,0.0001124348,Rendah,#D9B3FF
50,5,209,689361,0.0003031793,Rendah,#D9B3FF
51,5,177,1182298,0.0001497084,Rendah,#D9B3FF
52,5,236,1650256,0.0001430081,Rendah,#D9B3FF
53,5,522,2321549,0.0002248499,Rendah,#D9B3FF
54,5,194,1136879,0.0001706426,Rendah,#D9B3FF
55,5,411,1274197,0.0003225561,Rendah,#D9B3FF
56,5,178,1060086,0.0001679109,Rendah,#D9B3FF
57,5,98,685490,0.0001429634,Rendah,#D9B3FF
58,5,187,636148,0.0002939568,Rendah,#D9B3FF
59,5,72,840327,0.0000856809,Rendah,#D9B3FF
60,5,249,1255119,0.0001983876,Rendah,#D9B3FF
61,5,114,1182070,0.0000964410,Rendah,#D9B3FF
62,5,270,1204437,0.0002241711,Rendah,#D9B3FF
63,5,377,1342628,0.0002807926,Rendah,#D9B3FF
64,5,199,1003188,0.0001983676,Rendah,#D9B3FF
65,5,69,1001140,0.0000689214,Rendah,#D9B3FF
66,5,126,898130,0.0001402915,Rendah,#D9B3FF
67,5,98,1096701,0.0000893589,Rendah,#D9B3FF
68,5,327,291256,0.0011227237,Tinggi,#400080
69,5,106,143840,0.0007369299,Sedang,#8C1AFF
70,5,601,880169,0.0006828234,Sedang,#8C1AFF
71,5,106,241423,0.0004390634,Rendah,#D9B3FF
72,5,82,203244,0.0004034559,Rendah,#D9B3FF
73,5,110,131216,0.0008383124,Tinggi,#400080
74,5,214,177972,0.0012024363,Tinggi,#400080
75,5,1188,2918543,0.0004070524,Rendah,#D9B3FF
76,5,69,211225,0.0003266659,Rendah,#D9B3FF
77,5,47,557164,0.0000843558,Rendah,#FFFF00
78,5,160,877121,0.0001824150,Rendah,#FFFF00
79,5,30,699526,0.0000428862,Rendah,#FFFF00
80,5,165,1047645,0.0001574961,Rendah,#FFFF00
81,5,169,1167796,0.0001447171,Rendah,#FFFF00
82,5,206,1587132,0.0001297939,Rendah,#FFFF00
83,5,320,2637160,0.0001213427,Rendah,#FFFF00
84,5,347,1047482,0.0003312706,Sedang,#E6E600
85,5,194,2471542,0.0000784935,Rendah,#FFFF00
86,5,132,1622536,0.0000813541,Rendah,#FFFF00
87,5,60,782676,0.0000766601,Rendah,#FFFF00
88,5,53,689361,0.0000768828,Rendah,#FFFF00
89,5,175,1182298,0.0001480168,Rendah,#FFFF00
90,5,267,1650256,0.0001617931,Rendah,#FFFF00
91,5,381,2321549,0.0001641146,Rendah,#FFFF00
92,5,106,1136879,0.0000932377,Rendah,#FFFF00
93,5,64,1274197,0.0000502277,Rendah,#FFFF00
94,5,100,1060086,0.0000943320,Rendah,#FFFF00
95,5,59,685490,0.0000860698,Rendah,#FFFF00
96,5,18,636148,0.0000282953,Rendah,#FFFF00
97,5,57,840327,0.0000678307,Rendah,#FFFF00
98,5,50,1255119,0.0000398369,Rendah,#FFFF00
99,5,64,1182070,0.0000541423,Rendah,#FFFF00
100,5,148,1204437,0.0001228790,Rendah,#FFFF00
101,5,152,1342628,0.0001132108,Rendah,#FFFF00
102,5,12,1003188,0.0000119619,Rendah,#FFFF00
103,5,18,1001140,0.0000179795,Rendah,#FFFF00
104,5,26,898130,0.0000289490,Rendah,#FFFF00
105,5,14,1096701,0.0000127656,Rendah,#FFFF00
106,5,81,291256,0.0002781059,Sedang,#E6E600
107,5,38,143840,0.0002641824,Sedang,#E6E600
108,5,112,880169,0.0001272483,Rendah,#FFFF00
109,5,130,241423,0.0005384740,Tinggi,#666600
110,5,82,203244,0.0004034559,Tinggi,#666600
111,5,41,131216,0.0003124619,Sedang,#E6E600
112,5,46,177972,0.0002584676,Sedang,#E6E600
113,5,251,2918543,0.0000860018,Rendah,#FFFF00
114,5,36,211225,0.0001704344,Rendah,#FFFF00
1,6,339,557164,0.0006084384,Tinggi,#408000
2,6,466,877121,0.0005312836,Sedang,#99FF33
3,6,483,699526,0.0006904675,Tinggi,#408000
4,6,439,1047645,0.0004190351,Sedang,#99FF33
5,6,286,1167796,0.0002449058,Rendah,#E6FFCC
6,6,245,1587132,0.0001543665,Rendah,#E6FFCC
7,6,758,2637160,0.0002874304,Rendah,#E6FFCC
8,6,507,1047482,0.0004840179,Sedang,#99FF33
9,6,686,2471542,0.0002775595,Rendah,#E6FFCC
10,6,471,1622536,0.0002902863,Rendah,#E6FFCC
11,6,601,782676,0.0007678784,Tinggi,#408000
12,6,323,689361,0.0004685499,Sedang,#99FF33
13,6,462,1182298,0.0003907644,Sedang,#99FF33
14,6,468,1650256,0.0002835924,Rendah,#E6FFCC
15,6,522,2321549,0.0002248499,Rendah,#E6FFCC
16,6,415,1136879,0.0003650344,Sedang,#99FF33
17,6,514,1274197,0.0004033913,Sedang,#99FF33
18,6,272,1060086,0.0002565830,Rendah,#E6FFCC
19,6,308,685490,0.0004493136,Sedang,#99FF33
20,6,466,636148,0.0007325339,Tinggi,#408000
21,6,594,840327,0.0007068677,Tinggi,#408000
22,6,425,1255119,0.0003386133,Rendah,#E6FFCC
23,6,352,1182070,0.0002977827,Rendah,#E6FFCC
24,6,698,1204437,0.0005795239,Tinggi,#408000
25,6,635,1342628,0.0004729530,Sedang,#99FF33
26,6,726,1003188,0.0007236929,Tinggi,#408000
27,6,497,1001140,0.0004964341,Sedang,#99FF33
28,6,478,898130,0.0005322169,Sedang,#99FF33
29,6,724,1096701,0.0006601617,Tinggi,#408000
30,6,130,291256,0.0004463427,Sedang,#99FF33
31,6,59,143840,0.0004101780,Sedang,#99FF33
32,6,114,880169,0.0001295206,Rendah,#E6FFCC
33,6,77,241423,0.0003189423,Rendah,#E6FFCC
34,6,81,203244,0.0003985358,Sedang,#99FF33
35,6,78,131216,0.0005944397,Tinggi,#408000
36,6,56,177972,0.0003146562,Rendah,#E6FFCC
37,6,493,2918543,0.0001689199,Rendah,#E6FFCC
38,6,64,211225,0.0003029944,Rendah,#E6FFCC
39,6,263,557164,0.0004720334,Rendah,#D9B3FF
40,6,892,877121,0.0010169635,Rendah,#D9B3FF
41,6,393,699526,0.0005618090,Rendah,#D9B3FF
42,6,1366,1047645,0.0013038768,Rendah,#D9B3FF
43,6,596,1167796,0.0005103631,Rendah,#D9B3FF
44,6,912,1587132,0.0005746214,Rendah,#D9B3FF
45,6,2430,2637160,0.0009214458,Rendah,#D9B3FF
46,6,745,1047482,0.0007112294,Rendah,#D9B3FF
47,6,1158,2471542,0.0004685334,Rendah,#D9B3FF
48,6,860,1622536,0.0005300345,Rendah,#D9B3FF
49,6,472,782676,0.0006030592,Rendah,#D9B3FF
50,6,535,689361,0.0007760810,Rendah,#D9B3FF
51,6,413,1182298,0.0003493197,Rendah,#D9B3FF
52,6,977,1650256,0.0005920294,Rendah,#D9B3FF
53,6,1965,2321549,0.0008464176,Rendah,#D9B3FF
54,6,973,1136879,0.0008558519,Rendah,#D9B3FF
55,6,1265,1274197,0.0009927821,Rendah,#D9B3FF
56,6,572,1060086,0.0005395789,Rendah,#D9B3FF
57,6,393,685490,0.0005733125,Rendah,#D9B3FF
58,6,504,636148,0.0007922685,Rendah,#D9B3FF
59,6,606,840327,0.0007211478,Rendah,#D9B3FF
60,6,871,1255119,0.0006939581,Rendah,#D9B3FF
61,6,742,1182070,0.0006277124,Rendah,#D9B3FF
62,6,1038,1204437,0.0008618134,Rendah,#D9B3FF
63,6,1516,1342628,0.0011291288,Rendah,#D9B3FF
64,6,412,1003188,0.0004106907,Rendah,#D9B3FF
65,6,151,1001140,0.0001508281,Rendah,#D9B3FF
66,6,404,898130,0.0004498235,Rendah,#D9B3FF
67,6,295,1096701,0.0002689885,Rendah,#D9B3FF
68,6,1340,291256,0.0046007636,Tinggi,#400080
69,6,490,143840,0.0034065628,Sedang,#8C1AFF
70,6,2816,880169,0.0031993856,Sedang,#8C1AFF
71,6,418,241423,0.0017314009,Rendah,#D9B3FF
72,6,298,203244,0.0014662179,Rendah,#D9B3FF
73,6,756,131216,0.0057614925,Tinggi,#400080
74,6,1068,177972,0.0060009440,Tinggi,#400080
75,6,9644,2918543,0.0033043885,Sedang,#8C1AFF
76,6,425,211225,0.0020120724,Rendah,#D9B3FF
77,6,85,557164,0.0001525583,Rendah,#FFFF00
78,6,186,877121,0.0002120574,Rendah,#FFFF00
79,6,113,699526,0.0001615380,Rendah,#FFFF00
80,6,228,1047645,0.0002176310,Rendah,#FFFF00
81,6,111,1167796,0.0000950508,Rendah,#FFFF00
82,6,224,1587132,0.0001411351,Rendah,#FFFF00
83,6,345,2637160,0.0001308226,Rendah,#FFFF00
84,6,369,1047482,0.0003522734,Sedang,#E6E600
85,6,392,2471542,0.0001586054,Rendah,#FFFF00
86,6,176,1622536,0.0001084722,Rendah,#FFFF00
87,6,45,782676,0.0000574951,Rendah,#FFFF00
88,6,46,689361,0.0000667285,Rendah,#FFFF00
89,6,122,1182298,0.0001031889,Rendah,#FFFF00
90,6,213,1650256,0.0001290709,Rendah,#FFFF00
91,6,305,2321549,0.0001313778,Rendah,#FFFF00
92,6,138,1136879,0.0001213849,Rendah,#FFFF00
93,6,135,1274197,0.0001059491,Rendah,#FFFF00
94,6,191,1060086,0.0001801741,Rendah,#FFFF00
95,6,66,685490,0.0000962815,Rendah,#FFFF00
96,6,35,636148,0.0000550186,Rendah,#FFFF00
97,6,113,840327,0.0001344715,Rendah,#FFFF00
98,6,135,1255119,0.0001075595,Rendah,#FFFF00
99,6,156,1182070,0.0001319719,Rendah,#FFFF00
100,6,228,1204437,0.0001893001,Rendah,#FFFF00
101,6,194,1342628,0.0001444927,Rendah,#FFFF00
102,6,61,1003188,0.0000608061,Rendah,#FFFF00
103,6,42,1001140,0.0000419522,Rendah,#FFFF00
104,6,75,898130,0.0000835068,Rendah,#FFFF00
105,6,11,1096701,0.0000100301,Rendah,#FFFF00
106,6,164,291256,0.0005630785,Tinggi,#666600
107,6,65,143840,0.0004518910,Sedang,#E6E600
108,6,335,880169,0.0003806087,Sedang,#E6E600
109,6,81,241423,0.0003355107,Sedang,#E6E600
110,6,148,203244,0.0007281888,Tinggi,#666600
111,6,61,131216,0.0004648823,Sedang,#E6E600
112,6,116,177972,0.0006517879,Tinggi,#666600
113,6,939,2918543,0.0003217359,Sedang,#E6E600
114,6,32,211225,0.0001514972,Rendah,#FFFF00
1,7,47,557164,0.0000843558,Sedang,#00AAFF
2,7,33,877121,0.0000376231,Rendah,#80D4FF
3,7,67,699526,0.0000957791,Sedang,#00AAFF
4,7,32,1047645,0.0000305447,Rendah,#80D4FF
5,7,24,1167796,0.0000205515,Rendah,#80D4FF
6,7,63,1587132,0.0000396942,Rendah,#80D4FF
7,7,12,2637160,0.0000045503,Rendah,#80D4FF
8,7,45,1047482,0.0000429602,Rendah,#80D4FF
9,7,23,2471542,0.0000093059,Rendah,#80D4FF
10,7,19,1622536,0.0000117101,Rendah,#80D4FF
11,7,29,782676,0.0000370524,Rendah,#80D4FF
12,7,33,689361,0.0000478704,Rendah,#80D4FF
13,7,15,1182298,0.0000126872,Rendah,#80D4FF
14,7,77,1650256,0.0000466594,Rendah,#80D4FF
15,7,20,2321549,0.0000086149,Rendah,#80D4FF
16,7,20,1136879,0.0000175920,Rendah,#80D4FF
17,7,48,1274197,0.0000376708,Rendah,#80D4FF
18,7,19,1060086,0.0000179231,Rendah,#80D4FF
19,7,22,685490,0.0000320938,Rendah,#80D4FF
20,7,29,636148,0.0000455869,Rendah,#80D4FF
21,7,31,840327,0.0000368904,Rendah,#80D4FF
22,7,43,1255119,0.0000342597,Rendah,#80D4FF
23,7,34,1182070,0.0000287631,Rendah,#80D4FF
24,7,4,1204437,0.0000033211,Rendah,#80D4FF
25,7,24,1342628,0.0000178754,Rendah,#80D4FF
26,7,6,1003188,0.0000059809,Rendah,#80D4FF
27,7,8,1001140,0.0000079909,Rendah,#80D4FF
28,7,37,898130,0.0000411967,Rendah,#80D4FF
29,7,42,1096701,0.0000382967,Rendah,#80D4FF
30,7,5,291256,0.0000171670,Rendah,#80D4FF
31,7,6,143840,0.0000417130,Rendah,#80D4FF
32,7,34,880169,0.0000386289,Rendah,#80D4FF
33,7,2,241423,0.0000082842,Rendah,#80D4FF
34,7,6,203244,0.0000295212,Rendah,#80D4FF
35,7,2,131216,0.0000152420,Rendah,#80D4FF
36,7,36,177972,0.0002022790,Tinggi,#004466
37,7,140,2918543,0.0000479691,Rendah,#80D4FF
38,7,14,211225,0.0000662800,Rendah,#80D4FF
39,7,5,557164,0.0000089740,Rendah,#FFCCE0
40,7,9,877121,0.0000102608,Rendah,#FFCCE0
41,7,0,699526,0.0000000000,Rendah,#FFCCE0
42,7,13,1047645,0.0000124088,Rendah,#FFCCE0
43,7,1,1167796,0.0000008563,Rendah,#FFCCE0
44,7,10,1587132,0.0000063007,Rendah,#FFCCE0
45,7,15,2637160,0.0000056879,Rendah,#FFCCE0
46,7,6,1047482,0.0000057280,Rendah,#FFCCE0
47,7,15,2471542,0.0000060691,Rendah,#FFCCE0
48,7,10,1622536,0.0000061632,Rendah,#FFCCE0
49,7,0,782676,0.0000000000,Rendah,#FFCCE0
50,7,13,689361,0.0000188580,Sedang,#FF4D94
51,7,2,1182298,0.0000016916,Rendah,#FFCCE0
52,7,6,1650256,0.0000036358,Rendah,#FFCCE0
53,7,7,2321549,0.0000030152,Rendah,#FFCCE0
54,7,5,1136879,0.0000043980,Rendah,#FFCCE0
55,7,10,1274197,0.0000078481,Rendah,#FFCCE0
56,7,5,1060086,0.0000047166,Rendah,#FFCCE0
57,7,1,685490,0.0000014588,Rendah,#FFCCE0
58,7,3,636148,0.0000047159,Rendah,#FFCCE0
59,7,4,840327,0.0000047601,Rendah,#FFCCE0
60,7,12,1255119,0.0000095608,Rendah,#FFCCE0
61,7,0,1182070,0.0000000000,Rendah,#FFCCE0
62,7,9,1204437,0.0000074724,Rendah,#FFCCE0
63,7,28,1342628,0.0000208546,Sedang,#FF4D94
64,7,4,1003188,0.0000039873,Rendah,#FFCCE0
65,7,1,1001140,0.0000009989,Rendah,#FFCCE0
66,7,8,898130,0.0000089074,Rendah,#FFCCE0
67,7,0,1096701,0.0000000000,Rendah,#FFCCE0
68,7,10,291256,0.0000343341,Tinggi,#99003D
69,7,0,143840,0.0000000000,Rendah,#FFCCE0
70,7,3,880169,0.0000034084,Rendah,#FFCCE0
71,7,5,241423,0.0000207105,Sedang,#FF4D94
72,7,7,203244,0.0000344414,Tinggi,#99003D
73,7,2,131216,0.0000152420,Rendah,#FFCCE0
74,7,7,177972,0.0000393320,Tinggi,#99003D
75,7,149,2918543,0.0000510529,Tinggi,#99003D
76,7,10,211225,0.0000473429,Tinggi,#99003D
77,7,3,557164,0.0000053844,Rendah,#FFCC99
78,7,18,877121,0.0000205217,Rendah,#FFCC99
79,7,2,699526,0.0000028591,Rendah,#FFCC99
80,7,13,1047645,0.0000124088,Rendah,#FFCC99
81,7,0,1167796,0.0000000000,Rendah,#FFCC99
82,7,8,1587132,0.0000050405,Rendah,#FFCC99
83,7,3,2637160,0.0000011376,Rendah,#FFCC99
84,7,14,1047482,0.0000133654,Rendah,#FFCC99
85,7,35,2471542,0.0000141612,Rendah,#FFCC99
86,7,8,1622536,0.0000049306,Rendah,#FFCC99
87,7,0,782676,0.0000000000,Rendah,#FFCC99
88,7,4,689361,0.0000058025,Rendah,#FFCC99
89,7,0,1182298,0.0000000000,Rendah,#FFCC99
90,7,0,1650256,0.0000000000,Rendah,#FFCC99
91,7,0,2321549,0.0000000000,Rendah,#FFCC99
92,7,0,1136879,0.0000000000,Rendah,#FFCC99
93,7,6,1274197,0.0000047088,Rendah,#FFCC99
94,7,8,1060086,0.0000075466,Rendah,#FFCC99
95,7,12,685490,0.0000175057,Rendah,#FFCC99
96,7,17,636148,0.0000267233,Rendah,#FFCC99
97,7,24,840327,0.0000285603,Rendah,#FFCC99
98,7,0,1255119,0.0000000000,Rendah,#FFCC99
99,7,1,1182070,0.0000008460,Rendah,#FFCC99
100,7,6,1204437,0.0000049816,Rendah,#FFCC99
101,7,5,1342628,0.0000037240,Rendah,#FFCC99
102,7,1,1003188,0.0000009968,Rendah,#FFCC99
103,7,0,1001140,0.0000000000,Rendah,#FFCC99
104,7,2,898130,0.0000022268,Rendah,#FFCC99
105,7,5,1096701,0.0000045591,Rendah,#FFCC99
106,7,14,291256,0.0000480677,Sedang,#E67300
107,7,16,143840,0.0001112347,Tinggi,#663300
108,7,33,880169,0.0000374928,Rendah,#FFCC99
109,7,19,241423,0.0000787000,Sedang,#E67300
110,7,0,203244,0.0000000000,Rendah,#FFCC99
111,7,1,131216,0.0000076210,Rendah,#FFCC99
112,7,21,177972,0.0001179961,Tinggi,#663300
113,7,62,2918543,0.0000212435,Rendah,#FFCC99
114,7,10,211225,0.0000473429,Sedang,#E67300
1,8,41,557164,0.0000735870,Sedang,#00AAFF
2,8,34,877121,0.0000387632,Rendah,#80D4FF
3,8,48,699526,0.0000686179,Sedang,#00AAFF
4,8,40,1047645,0.0000381809,Rendah,#80D4FF
5,8,31,1167796,0.0000265457,Rendah,#80D4FF
6,8,70,1587132,0.0000441047,Rendah,#80D4FF
7,8,33,2637160,0.0000125135,Rendah,#80D4FF
8,8,25,1047482,0.0000238668,Rendah,#80D4FF
9,8,17,2471542,0.0000068783,Rendah,#80D4FF
10,8,33,1622536,0.0000203385,Rendah,#80D4FF
11,8,28,782676,0.0000357747,Rendah,#80D4FF
12,8,24,689361,0.0000348149,Rendah,#80D4FF
13,8,24,1182298,0.0000202995,Rendah,#80D4FF
14,8,36,1650256,0.0000218148,Rendah,#80D4FF
15,8,24,2321549,0.0000103379,Rendah,#80D4FF
16,8,23,1136879,0.0000202308,Rendah,#80D4FF
17,8,37,1274197,0.0000290379,Rendah,#80D4FF
18,8,29,1060086,0.0000273563,Rendah,#80D4FF
19,8,25,685490,0.0000364703,Rendah,#80D4FF
20,8,28,636148,0.0000440149,Rendah,#80D4FF
21,8,35,840327,0.0000416505,Rendah,#80D4FF
22,8,30,1255119,0.0000239021,Rendah,#80D4FF
23,8,31,1182070,0.0000262252,Rendah,#80D4FF
24,8,24,1204437,0.0000199263,Rendah,#80D4FF
25,8,22,1342628,0.0000163858,Rendah,#80D4FF
26,8,18,1003188,0.0000179428,Rendah,#80D4FF
27,8,29,1001140,0.0000289670,Rendah,#80D4FF
28,8,23,898130,0.0000256088,Rendah,#80D4FF
29,8,31,1096701,0.0000282666,Rendah,#80D4FF
30,8,10,291256,0.0000343341,Rendah,#80D4FF
31,8,3,143840,0.0000208565,Rendah,#80D4FF
32,8,38,880169,0.0000431735,Rendah,#80D4FF
33,8,6,241423,0.0000248526,Rendah,#80D4FF
34,8,8,203244,0.0000393616,Rendah,#80D4FF
35,8,16,131216,0.0001219363,Tinggi,#004466
36,8,8,177972,0.0000449509,Rendah,#80D4FF
37,8,70,2918543,0.0000239846,Rendah,#80D4FF
38,8,5,211225,0.0000236714,Rendah,#80D4FF
39,8,9,557164,0.0000161532,Rendah,#FFCCE0
40,8,14,877121,0.0000159613,Rendah,#FFCCE0
41,8,8,699526,0.0000114363,Rendah,#FFCCE0
42,8,15,1047645,0.0000143178,Rendah,#FFCCE0
43,8,10,1167796,0.0000085631,Rendah,#FFCCE0
44,8,10,1587132,0.0000063007,Rendah,#FFCCE0
45,8,25,2637160,0.0000094799,Rendah,#FFCCE0
46,8,9,1047482,0.0000085920,Rendah,#FFCCE0
47,8,18,2471542,0.0000072829,Rendah,#FFCCE0
48,8,8,1622536,0.0000049306,Rendah,#FFCCE0
49,8,6,782676,0.0000076660,Rendah,#FFCCE0
50,8,6,689361,0.0000087037,Rendah,#FFCCE0
51,8,0,1182298,0.0000000000,Rendah,#FFCCE0
52,8,9,1650256,0.0000054537,Rendah,#FFCCE0
53,8,20,2321549,0.0000086149,Rendah,#FFCCE0
54,8,17,1136879,0.0000149532,Rendah,#FFCCE0
55,8,16,1274197,0.0000125569,Rendah,#FFCCE0
56,8,12,1060086,0.0000113198,Rendah,#FFCCE0
57,8,7,685490,0.0000102117,Rendah,#FFCCE0
58,8,13,636148,0.0000204355,Rendah,#FFCCE0
59,8,8,840327,0.0000095201,Rendah,#FFCCE0
60,8,8,1255119,0.0000063739,Rendah,#FFCCE0
61,8,8,1182070,0.0000067678,Rendah,#FFCCE0
62,8,13,1204437,0.0000107934,Rendah,#FFCCE0
63,8,20,1342628,0.0000148962,Rendah,#FFCCE0
64,8,7,1003188,0.0000069778,Rendah,#FFCCE0
65,8,3,1001140,0.0000029966,Rendah,#FFCCE0
